"itemid","clock","num","value_min","value_avg","value_max"
"26690","1642636800","60","0.1375","0.3004","0.4912"
"26690","1642640400","60","0.2025","0.3357","0.5425"
"26690","1642644000","60","0.1500","0.3502","0.5962"
"26690","1642647600","60","0.3137","0.4570","0.8075"
"26690","1642651200","60","0.2450","0.5676","1.1413"
"26690","1642654800","60","0.4512","0.7750","1.2625"
"26690","1642658400","60","0.1238","1.0126","2.7625"
"26690","1642662000","60","0.0275","0.3000","0.8388"
"26690","1642665600","60","0.1225","0.3300","0.9000"
"26690","1642669200","60","0.0588","0.1474","0.4000"
"26690","1642672800","60","0.0650","0.2111","0.4925"
"26690","1642676400","60","0.0838","0.2282","0.5162"
"26690","1642680000","60","0.0912","0.2318","0.4888"
"26690","1642683600","60","0.0562","0.1696","0.2938"
"26690","1642687200","60","0.0062","0.0838","0.3400"
"26690","1642690800","60","0.0188","0.0637","0.1788"
"26690","1642694400","60","0.0038","0.0433","0.0950"
"26690","1642698000","60","0.0088","0.0378","0.1000"
"26690","1642701600","60","0.0038","0.0341","0.0900"
"26690","1642705200","60","0.0075","0.0324","0.0762"
"26690","1642708800","60","0.0050","0.0583","0.3137"
"26690","1642712400","60","0.0050","0.0332","0.1200"
"26690","1642716000","60","0.0062","0.0331","0.0688"
"26690","1642719600","60","0.0088","0.0419","0.1737"
"26690","1642723200","60","0.0138","0.0630","0.1838"
"26690","1642726800","60","0.0138","0.0624","0.1788"
"26690","1642730400","60","0.0175","0.0679","0.1912"
"26690","1642734000","60","0.0588","0.1237","0.2238"
"26690","1642737600","60","0.0438","0.2153","0.6012"
"26690","1642741200","60","0.0800","0.1917","0.4738"
"26690","1642744800","60","0.1400","0.3089","1.0325"
"26690","1642748400","60","0.0012","0.2761","1.3462"
"26690","1642752000","60","0.0000","0.0182","0.0700"
"26690","1642755600","60","0.0038","0.0184","0.0462"
"26690","1642759200","60","0.0000","0.1342","0.4350"
"26690","1642762800","60","0.0025","0.2578","1.3913"
"26690","1642766400","60","0.0075","0.0316","0.1188"
"26690","1642770000","60","0.0038","0.0235","0.0675"
"26690","1642773600","60","0.0062","0.0277","0.0662"
"26690","1642777200","60","0.0050","0.0272","0.0712"
"26690","1642780800","60","0.0012","0.0243","0.0688"
"26690","1642784400","60","0.0038","0.0274","0.0875"
"26690","1642788000","60","0.0038","0.0231","0.0625"
"26690","1642791600","60","0.0025","0.0288","0.0975"
"26690","1642795200","60","0.0038","0.0257","0.0850"
"26690","1642798800","60","0.0025","0.0201","0.0425"
"26690","1642802400","60","0.0050","0.0225","0.0650"
"26690","1642806000","60","0.0025","0.0184","0.0525"
"26690","1642809600","60","0.0025","0.0187","0.0500"
"26690","1642813200","60","0.0012","0.0151","0.0612"
"26690","1642816800","60","0.0012","0.0178","0.0412"
"26690","1642820400","60","0.0012","0.0139","0.0375"
"26690","1642824000","60","0.0025","0.0140","0.0438"
"26690","1642827600","60","0.0050","0.0188","0.0600"
"26690","1642831200","60","0.0012","0.0171","0.0712"
"26690","1642834800","60","0.0025","0.0173","0.0412"
"26690","1642838400","60","0.0012","0.0145","0.0375"
"26690","1642842000","60","0.0038","0.0234","0.0738"
"26690","1642845600","60","0.0012","0.0167","0.0825"
"26690","1642849200","60","0.0025","0.0205","0.0438"
"26690","1642852800","60","0.0038","0.0266","0.0800"
"26690","1642856400","60","0.0050","0.0272","0.0612"
"26690","1642860000","60","0.0012","0.0225","0.0638"
"26690","1642863600","60","0.0012","0.0204","0.0525"
"26690","1642867200","60","0.0062","0.0322","0.0650"
"26690","1642870800","60","0.0062","0.0225","0.0538"
"26690","1642874400","60","0.0012","0.0256","0.0638"
"26690","1642878000","60","0.0075","0.0268","0.0538"
"26690","1642881600","60","0.0025","0.0256","0.0612"
"26690","1642885200","60","0.0025","0.0259","0.0638"
"26690","1642888800","60","0.0038","0.0182","0.0662"
"26690","1642892400","60","0.0025","0.0239","0.0725"
"26690","1642896000","60","0.0025","0.0172","0.0538"
"26690","1642899600","60","0.0000","0.0159","0.0588"
"26690","1642903200","60","0.0025","0.0195","0.0612"
"26690","1642906800","60","0.0025","0.0188","0.0488"
"26690","1642910400","60","0.0025","0.0172","0.0588"
"26690","1642914000","60","0.0012","0.0155","0.0538"
"26690","1642917600","60","0.0038","0.0180","0.0525"
"26690","1642921200","60","0.0012","0.0181","0.0612"
"26690","1642924800","60","0.0038","0.0176","0.0700"
"26690","1642928400","60","0.0025","0.0178","0.0462"
"26690","1642932000","60","0.0025","0.0216","0.0662"
"26690","1642935600","60","0.0025","0.0215","0.0475"
"26690","1642939200","60","0.0025","0.0228","0.0700"
"26690","1642942800","60","0.0062","0.0282","0.0712"
"26690","1642946400","60","0.0025","0.0240","0.0725"
"26690","1642950000","60","0.0050","0.0221","0.0675"
"26690","1642953600","60","0.0062","0.0228","0.0550"
"26690","1642957200","60","0.0050","0.0224","0.0712"
"26690","1642960800","60","0.0050","0.0218","0.0525"
"26690","1642964400","60","0.0088","0.0253","0.0538"
"26690","1642968000","60","0.0050","0.0301","0.0625"
"26690","1642971600","60","0.0025","0.0161","0.0412"
"26690","1642975200","60","0.0012","0.0146","0.0400"
"26690","1642978800","60","0.0012","0.0135","0.0325"
"26690","1642982400","60","0.0012","0.0168","0.0462"
"26690","1642986000","60","0.0050","0.0199","0.0462"
"26690","1642989600","60","0.0038","0.0191","0.0638"
"26690","1642993200","60","0.0025","0.0366","0.2888"
"26690","1642996800","60","0.0012","0.0190","0.0425"
"26690","1643000400","60","0.0025","0.0162","0.0412"
"26690","1643004000","60","0.0012","0.0173","0.0538"
"26690","1643007600","60","0.0012","0.0202","0.0800"
"26690","1643011200","60","0.0012","0.0174","0.0488"
"26690","1643014800","60","0.0012","0.0184","0.0838"
"26690","1643018400","60","0.0038","0.0203","0.0475"
"26690","1643022000","60","0.0038","0.0221","0.0700"
"26690","1643025600","60","0.0012","0.0263","0.0588"
"26690","1643029200","60","0.0050","0.0248","0.0625"
"26690","1643032800","60","0.0012","0.0204","0.0650"
"26690","1643036400","60","0.0075","0.0284","0.0650"
"26690","1643040000","60","0.0038","0.0251","0.0725"
"26690","1643043600","60","0.0062","0.0249","0.0688"
"26690","1643047200","60","0.0062","0.0286","0.0788"
"26690","1643050800","60","0.0050","0.0235","0.0838"
"26690","1643054400","60","0.0050","0.0281","0.0838"
"26690","1643058000","60","0.0025","0.0193","0.0450"
"26690","1643061600","60","0.0025","0.0169","0.0438"
"26690","1643065200","60","0.0025","0.0201","0.0688"
"26690","1643068800","60","0.0038","0.0215","0.0700"
"26690","1643072400","60","0.0025","0.0154","0.0375"
"26690","1643076000","60","0.0012","0.0176","0.0412"
"26690","1643079600","60","0.0025","0.0173","0.0475"
"26690","1643083200","60","0.0025","0.0201","0.0562"
"26690","1643086800","60","0.0038","0.0181","0.0438"
"26690","1643090400","60","0.0012","0.0180","0.0612"
"26690","1643094000","59","0.0025","0.0180","0.0712"
"26690","1643097600","60","0.0038","0.0247","0.0862"
"26690","1643101200","60","0.0025","0.0188","0.0612"
"26690","1643104800","60","0.0012","0.0183","0.0500"
"26690","1643108400","60","0.0038","0.0236","0.0912"
"26690","1643112000","60","0.0075","0.0332","0.1338"
"26690","1643115600","60","0.0038","0.0259","0.1000"
"26690","1643119200","60","0.0038","0.0276","0.0850"
"26690","1643122800","60","0.0012","0.0239","0.0550"
"26690","1643126400","60","0.0075","0.0303","0.0600"
"26690","1643130000","60","0.0075","0.0276","0.0550"
"26690","1643133600","60","0.0025","0.0271","0.0738"
"26690","1643137200","60","0.0075","0.0236","0.0938"
"26690","1643140800","60","0.0075","0.0274","0.0938"
"26690","1643144400","60","0.0038","0.0206","0.0488"
"26690","1643148000","60","0.0012","0.0167","0.0738"
"26690","1643151600","60","0.0025","0.0183","0.1125"
"26690","1643155200","60","0.0025","0.0219","0.0700"
"26690","1643158800","60","0.0012","0.0216","0.0650"
"26690","1643162400","60","0.0012","0.0168","0.0475"
"26690","1643166000","60","0.0025","0.0189","0.0562"
"26690","1643169600","60","0.0012","0.0189","0.0600"
"26690","1643173200","60","0.0012","0.0185","0.0762"
"26690","1643176800","60","0.0038","0.0209","0.0762"
"26690","1643180400","60","0.0025","0.0229","0.0725"
"26690","1643184000","60","0.0025","0.0170","0.0475"
"26690","1643187600","60","0.0012","0.0178","0.0475"
"26690","1643191200","60","0.0012","0.0159","0.0438"
"26690","1643194800","60","0.0050","0.0232","0.0625"
"26690","1643198400","60","0.0025","0.0283","0.0675"
"26690","1643202000","60","0.0038","0.0250","0.0675"
"26690","1643205600","60","0.0025","0.0206","0.0638"
"26690","1643209200","60","0.0062","0.0289","0.0750"
"26690","1643212800","60","0.0075","0.0293","0.0912"
"26690","1643216400","60","0.0062","0.0351","0.1538"
"26690","1643220000","60","0.0062","0.0258","0.0588"
"26690","1643223600","60","0.0012","0.0215","0.0650"
"26690","1643227200","60","0.0050","0.0287","0.0625"
"26690","1643230800","60","0.0038","0.0219","0.0612"
"26690","1643234400","60","0.0025","0.0167","0.0562"
"26690","1643238000","60","0.0025","0.0176","0.0525"
"26690","1643241600","60","0.0038","0.0208","0.0525"
"26690","1643245200","60","0.0012","0.0188","0.0700"
"26690","1643248800","60","0.0025","0.0168","0.0512"
"26690","1643252400","60","0.0012","0.0190","0.0712"
"26690","1643256000","60","0.0038","0.0171","0.0575"
"26690","1643259600","60","0.0012","0.0175","0.0650"
"26690","1643263200","60","0.0012","0.0173","0.0438"
"26690","1643266800","60","0.0025","0.0206","0.0562"
"26690","1643270400","60","0.0038","0.0173","0.0425"
"26690","1643274000","60","0.0012","0.0171","0.0875"
"26690","1643277600","60","0.0012","0.0142","0.0612"
"26690","1643281200","60","0.0050","0.0234","0.0675"
"26690","1643284800","60","0.0075","0.0286","0.0750"
"26690","1643288400","60","0.0062","0.0259","0.0550"
"26690","1643292000","60","0.0050","0.0245","0.0975"
"26690","1643295600","60","0.0038","0.0246","0.0688"
"26690","1643299200","60","0.0075","0.0279","0.0588"
"26690","1643302800","60","0.0038","0.0270","0.0712"
"26690","1643306400","60","0.0050","0.0261","0.1225"
"26690","1643310000","60","0.0062","0.0273","0.0750"
"26690","1643313600","60","0.0025","0.0253","0.0638"
"26690","1643317200","60","0.0062","0.0212","0.0475"
"26690","1643320800","60","0.0012","0.0166","0.0438"
"26690","1643324400","60","0.0012","0.0182","0.0562"
"26690","1643328000","60","0.0025","0.0159","0.0400"
"26690","1643331600","60","0.0012","0.0190","0.0425"
"26690","1643335200","60","0.0025","0.0202","0.1088"
"26690","1643338800","60","0.0025","0.0191","0.0512"
"26690","1643342400","60","0.0038","0.0215","0.1013"
"26690","1643346000","60","0.0012","0.4190","1.5712"
"26690","1643349600","60","0.1688","0.3533","0.7812"
"26690","1643353200","60","0.1488","0.3465","1.5200"
"26690","1643356800","60","0.1088","0.4347","1.3687"
"26690","1643360400","60","0.0938","0.1795","0.3238"
"26690","1643364000","60","0.1000","0.2722","0.5162"
"26690","1643367600","60","0.0762","0.2802","0.5425"
"26690","1643371200","60","0.0762","0.2523","1.2675"
"26690","1643374800","60","0.0688","0.1643","0.3938"
"26690","1643378400","60","0.0312","0.0877","0.2062"
"26690","1643382000","60","0.0162","0.0529","0.1262"
"26690","1643385600","60","0.0075","0.0576","0.1688"
"26690","1643389200","60","0.0050","0.0527","0.1625"
"26690","1643392800","60","0.0100","0.0467","0.1450"
"26690","1643396400","60","0.0088","0.0375","0.1400"
"26690","1643400000","60","0.0100","0.0420","0.1062"
"26690","1643403600","60","0.0088","0.0326","0.0862"
"26690","1643407200","60","0.0050","0.0283","0.1050"
"26690","1643410800","60","0.0062","0.0237","0.0638"
"26690","1643414400","60","0.0025","0.0282","0.0775"
"26690","1643418000","60","0.0038","0.0232","0.0475"
"26690","1643421600","60","0.0038","0.0281","0.0850"
"26690","1643425200","60","0.0050","0.0273","0.0875"
"26690","1643428800","60","0.0050","0.0420","0.1388"
"26690","1643432400","60","0.0050","0.0325","0.0875"
"26690","1643436000","60","0.0150","0.0346","0.0750"
"26690","1643439600","60","0.0088","0.0357","0.0900"
"26690","1643443200","60","0.0088","0.0371","0.0988"
"26690","1643446800","60","0.0075","0.1323","0.5500"
"26690","1643450400","60","0.0075","0.0355","0.1050"
"26690","1643454000","60","0.0125","0.0427","0.1238"
"26690","1643457600","60","0.0112","0.0451","0.1125"
"26690","1643461200","60","0.0125","0.0416","0.1275"
"26690","1643464800","60","0.0088","0.0447","0.1300"
"26690","1643468400","60","0.0112","0.0392","0.1088"
"26690","1643472000","60","0.0075","0.0352","0.0838"
"26690","1643475600","60","0.0050","0.0344","0.1412"
"26690","1643479200","60","0.0075","0.0314","0.1625"
"26690","1643482800","60","0.0100","0.0336","0.0950"
"26690","1643486400","60","0.0062","0.0356","0.0738"
"26690","1643490000","60","0.0050","0.0299","0.0662"
"26690","1643493600","60","0.0050","0.0230","0.1075"
"26690","1643497200","60","0.0012","0.0176","0.0625"
"26690","1643500800","60","0.0038","0.0211","0.0412"
"26690","1643504400","60","0.0025","0.0239","0.0850"
"26690","1643508000","60","0.0062","0.0209","0.0650"
"26690","1643511600","60","0.0050","0.0288","0.0800"
"26690","1643515200","60","0.0025","0.0259","0.0900"
"26690","1643518800","60","0.0075","0.0276","0.0650"
"26690","1643522400","60","0.0112","0.0353","0.1075"
"26690","1643526000","60","0.0050","0.0375","0.1150"
"26690","1643529600","60","0.0075","0.0435","0.0900"
"26690","1643533200","60","0.0138","0.0795","0.6388"
"26690","1643536800","60","0.0112","0.0402","0.0825"
"26690","1643540400","60","0.0075","0.0529","0.1288"
"26690","1643544000","60","0.0088","0.0402","0.0938"
"26690","1643547600","60","0.0162","0.0474","0.1650"
"26690","1643551200","60","0.0112","0.0417","0.0900"
"26690","1643554800","60","0.0188","0.0505","0.1338"
"26690","1643558400","60","0.0088","0.0464","0.0950"
"26690","1643562000","60","0.0213","0.0528","0.1425"
"26690","1643565600","60","0.0062","0.0351","0.0800"
"26690","1643569200","60","0.0138","0.0481","0.0975"
"26690","1643572800","60","0.0100","0.0450","0.1075"
"26690","1643576400","60","0.0050","0.0339","0.0875"
"26690","1643580000","60","0.0050","0.0303","0.0950"
"26690","1643583600","60","0.0162","0.0511","0.1338"
"26690","1643587200","60","0.0088","0.0570","0.1925"
"26690","1643590800","60","0.0175","0.1018","0.2250"
"26690","1643594400","60","0.0438","0.1235","0.3925"
"26690","1643598000","60","0.0500","0.1361","0.2700"
"26690","1643601600","60","0.0750","0.1710","0.3350"
"26690","1643605200","60","0.1100","0.2867","0.6488"
"26690","1643608800","60","0.2262","0.4537","0.9125"
"26690","1643612400","60","0.2162","0.4771","1.3613"
"26690","1643616000","60","0.2062","0.4272","1.1863"
"26690","1643619600","60","0.1588","0.3131","0.6475"
"26690","1643623200","60","0.2150","0.5007","1.2188"
"26690","1643626800","60","0.2375","0.4708","1.0888"
"26690","1643630400","60","0.1538","0.3676","0.7837"
"26690","1643634000","60","0.1575","0.2959","0.5375"
"26690","1643637600","60","0.0975","0.1632","0.3125"
"26690","1643641200","60","0.0388","0.1251","0.3750"
"26690","1643644800","60","0.0312","0.0686","0.1838"
"26690","1643648400","60","0.0275","0.0614","0.1350"
"26690","1643652000","60","0.0213","0.0509","0.1075"
"26690","1643655600","60","0.0175","0.0609","0.2000"
"26690","1643659200","60","0.0138","0.0497","0.1150"
"26690","1643662800","60","0.0100","0.0390","0.0788"
"26690","1643666400","60","0.0125","0.0416","0.1325"
"26690","1643670000","60","0.0138","0.0631","0.1988"
"26690","1643673600","60","0.0225","0.0700","0.2288"
"26690","1643677200","60","0.0213","0.1041","0.2262"
"26690","1643680800","60","0.0512","0.2262","0.6225"
"26690","1643684400","60","0.0662","0.1899","0.4675"
"26690","1643688000","60","0.0600","0.1733","0.6375"
"26690","1643691600","60","0.1500","0.3032","0.8288"
"26690","1643695200","60","0.1988","0.3942","0.7875"
"26690","1643698800","60","0.2162","0.5250","1.0800"
"26690","1643702400","60","0.1850","0.4726","1.1525"
"26690","1643706000","60","0.1125","0.2797","0.6312"
"26690","1643709600","60","0.1713","0.3174","0.5700"
"26690","1643713200","60","0.1288","0.3412","1.1138"
"26690","1643716800","60","0.1238","0.4285","1.9850"
"26690","1643720400","60","0.0762","0.1983","0.3425"
"26690","1643724000","60","0.0150","0.1102","0.2775"
"26690","1643727600","60","0.0162","0.0481","0.0888"
"26690","1643731200","60","0.0125","0.0530","0.2338"
"26690","1643734800","60","0.0112","0.0460","0.0975"
"26690","1643738400","60","0.0175","0.0555","0.1412"
"26690","1643742000","60","0.0138","0.0481","0.1450"
"26690","1643745600","60","0.0138","0.0531","0.2462"
"26690","1643749200","60","0.0062","0.0347","0.1013"
"26690","1643752800","60","0.0050","0.0330","0.0725"
"26690","1643756400","60","0.0050","0.0520","0.1512"
"26690","1643760000","60","0.0188","0.0607","0.1812"
"26690","1643763600","60","0.0388","0.0856","0.1700"
"26690","1643767200","60","0.0375","0.1081","0.2475"
"26690","1643770800","60","0.0312","0.1182","0.2300"
"26690","1643774400","60","0.0650","0.1652","0.3188"
"26690","1643778000","60","0.0862","0.2127","0.4888"
"26690","1643781600","60","0.0025","0.4104","2.1938"
"26690","1643785200","60","0.0025","0.0164","0.0662"
"26690","1643788800","60","0.0025","0.0175","0.0488"
"26690","1643792400","60","0.0012","0.0199","0.0738"
"26690","1643796000","60","0.0012","0.0175","0.0575"
"26690","1643799600","60","0.0012","0.0248","0.1000"
"26690","1643803200","60","0.0062","0.0238","0.0575"
"26690","1643806800","60","0.0062","0.0281","0.0575"
"26690","1643810400","60","0.0038","0.0230","0.0900"
"26690","1643814000","60","0.0038","0.0221","0.0788"
"26690","1643817600","60","0.0025","0.0243","0.0675"
"26690","1643821200","60","0.0088","0.0283","0.0850"
"26690","1643824800","60","0.0025","0.0266","0.0562"
"26690","1643828400","60","0.0025","0.0240","0.0562"
