"itemid";"clock";"value";"ns"
"26690";"1671747470";"0.0100";"177640390"
"26690";"1671747530";"0.0112";"803050454"
"26690";"1671747590";"0.0213";"137126761"
"26690";"1671747650";"0.0125";"200819755"
"26690";"1671747710";"0.0050";"682870359"
"26690";"1671747770";"0.0400";"995547600"
"26690";"1671747830";"0.0338";"268328826"
"26690";"1671747890";"0.0125";"473522941"
"26690";"1671747950";"0.0288";"838033036"
"26690";"1671748010";"0.0225";"893939440"
"26690";"1671748070";"0.0275";"237261241"
"26690";"1671748130";"0.0275";"450084293"
"26690";"1671748190";"0.0100";"819383974"
"26690";"1671748250";"0.0038";"149160325"
"26690";"1671748310";"0.0088";"243295709"
"26690";"1671748370";"0.0112";"659575569"
"26690";"1671748430";"0.0388";"603883045"
"26690";"1671748490";"0.0438";"672463710"
"26690";"1671748550";"0.0312";"32869983"
"26690";"1671748610";"0.0388";"409609099"
"26690";"1671748670";"0.0138";"757613695"
"26690";"1671748730";"0.0050";"990062506"
"26690";"1671748790";"0.0262";"28930403"
"26690";"1671748850";"0.0325";"505824799"
"26690";"1671748910";"0.0325";"889296520"
"26690";"1671748970";"0.0162";"522288925"
"26690";"1671749030";"0.0200";"101153443"
"26690";"1671749090";"0.0275";"650983226"
"26690";"1671749150";"0.0275";"767846995"
"26690";"1671749210";"0.0100";"190671582"
"26690";"1671749270";"0.0038";"384347175"
"26690";"1671749330";"0.0112";"746916486"
"26690";"1671749390";"0.0225";"995791696"
"26690";"1671749450";"0.0250";"81509015"
"26690";"1671749510";"0.0088";"505513852"
"26690";"1671749570";"0.0112";"865865494"
"26690";"1671749630";"0.0425";"270088334"
"26690";"1671749690";"0.0162";"74210540"
"26690";"1671749750";"0.0062";"670975284"
"26690";"1671749810";"0.0075";"976715337"
"26690";"1671749870";"0.0025";"461528859"
"26690";"1671749930";"0.0012";"448938767"
"26690";"1671749990";"0.0062";"798404511"
"26690";"1671750050";"0.0025";"442784377"
"26690";"1671750110";"0.0138";"108443059"
"26690";"1671750170";"0.0050";"506683607"
"26690";"1671750230";"0.0262";"875207241"
"26690";"1671750290";"0.0162";"723261688"
"26690";"1671750350";"0.0062";"48221664"
"26690";"1671750410";"0.0100";"249971067"
"26690";"1671750470";"0.0038";"581937982"
"26690";"1671750530";"0.0012";"908037128"
"26690";"1671750590";"0.0250";"337209313"
"26690";"1671750650";"0.0150";"178182883"
"26690";"1671750710";"0.0150";"892341287"
"26690";"1671750770";"0.0412";"54693845"
"26690";"1671750830";"0.0200";"341418884"
"26690";"1671750890";"0.0175";"613527900"
"26690";"1671750950";"0.0225";"398791073"
"26690";"1671751010";"0.0088";"129118467"
"26690";"1671751070";"0.0188";"88681975"
"26690";"1671751130";"0.0150";"619404751"
"26690";"1671751190";"0.0050";"979359910"
"26690";"1671751250";"0.0025";"69759154"
"26690";"1671751310";"0.0138";"492580788"
"26690";"1671751370";"0.0050";"820775058"
"26690";"1671751430";"0.0150";"225062007"
"26690";"1671751490";"0.0200";"282162251"
"26690";"1671751550";"0.0075";"698171256"
"26690";"1671751610";"0.0175";"996572107"
"26690";"1671751670";"0.0062";"159358552"
"26690";"1671751730";"0.0025";"415300650"
"26690";"1671751790";"0.0475";"827586575"
"26690";"1671751850";"0.0175";"80431042"
"26690";"1671751910";"0.0062";"170310172"
"26690";"1671751970";"0.0088";"456772218"
"26690";"1671752030";"0.0300";"826899942"
"26690";"1671752090";"0.0112";"338428185"
"26690";"1671752150";"0.0138";"129878529"
"26690";"1671752210";"0.0050";"631252110"
"26690";"1671752270";"0.0175";"969646983"
"26690";"1671752330";"0.0138";"107012896"
"26690";"1671752390";"0.0050";"614671334"
"26690";"1671752450";"0.0138";"374837566"
"26690";"1671752510";"0.0050";"61741887"
"26690";"1671752570";"0.0100";"382408913"
"26690";"1671752630";"0.0312";"365856034"
"26690";"1671752690";"0.0275";"780940710"
"26690";"1671752750";"0.0238";"138565698"
"26690";"1671752810";"0.0162";"209982971"
"26690";"1671752870";"0.0150";"587138559"
"26690";"1671752930";"0.0150";"953523595"
"26690";"1671752990";"0.0062";"455333488"
"26690";"1671753050";"0.0025";"383803638"
"26690";"1671753110";"0.0050";"807977874"
"26690";"1671753170";"0.0012";"128320916"
"26690";"1671753230";"0.0300";"951894408"
"26690";"1671753290";"0.0225";"346965682"
"26690";"1671753350";"0.0088";"796588470"
"26690";"1671753410";"0.0038";"41866263"
"26690";"1671753470";"0.0062";"265438238"
"26690";"1671753530";"0.0025";"683589154"
"26690";"1671753590";"0.0062";"307213886"
"26690";"1671753650";"0.0175";"58466056"
"26690";"1671753710";"0.0213";"553619454"
"26690";"1671753770";"0.0138";"884126415"
"26690";"1671753830";"0.0138";"355458848"
"26690";"1671753890";"0.0050";"97648056"
"26690";"1671753950";"0.0388";"527636196"
"26690";"1671754010";"0.0238";"953122346"
"26690";"1671754070";"0.0150";"464467764"
"26690";"1671754130";"0.0200";"19319423"
"26690";"1671754190";"0.0075";"667767470"
"26690";"1671754250";"0.0100";"986129890"
"26690";"1671754310";"0.0038";"132786930"
"26690";"1671754370";"0.0012";"443432695"
"26690";"1671754430";"0.0162";"802827400"
"26690";"1671754490";"0.0062";"67099877"
"26690";"1671754550";"0.0350";"399801440"
"26690";"1671754610";"0.0125";"694146897"
"26690";"1671754670";"0.0050";"987490477"
"26690";"1671754730";"0.0100";"120105443"
"26690";"1671754790";"0.0725";"476267396"
"26690";"1671754850";"0.0262";"856818847"
"26690";"1671754910";"0.0200";"587631979"
"26690";"1671754970";"0.0075";"256165791"
"26690";"1671755030";"0.0188";"690584868"
"26690";"1671755090";"0.0225";"971958453"
"26690";"1671755150";"0.0238";"259858197"
"26690";"1671755210";"0.0275";"451090671"
"26690";"1671755270";"0.0213";"780357460"
"26690";"1671755330";"0.0075";"156367561"
"26690";"1671755390";"0.0025";"251317717"
"26690";"1671755450";"0.0062";"663251028"
"26690";"1671755510";"0.0062";"969265019"
"26690";"1671755570";"0.0150";"50787972"
"26690";"1671755630";"0.0138";"22244334"
"26690";"1671755690";"0.0050";"721022809"
"26690";"1671755750";"0.0075";"190052350"
"26690";"1671755810";"0.0075";"279980577"
"26690";"1671755870";"0.0075";"721013803"
"26690";"1671755930";"0.0088";"958083531"
"26690";"1671755990";"0.0038";"276581300"
"26690";"1671756050";"0.0075";"420063298"
"26690";"1671756110";"0.0025";"779294052"
"26690";"1671756170";"0.0012";"298493390"
"26690";"1671756230";"0.0362";"443457865"
"26690";"1671756290";"0.0250";"269984442"
"26690";"1671756350";"0.0100";"334989163"
"26690";"1671756410";"0.0388";"751620599"
"26690";"1671756470";"0.0138";"508592907"
"26690";"1671756530";"0.0188";"99282673"
"26690";"1671756590";"0.0138";"458756771"
"26690";"1671756650";"0.0050";"859260700"
"26690";"1671756710";"0.0112";"239157227"
"26690";"1671756770";"0.0238";"168890023"
"26690";"1671756830";"0.0138";"544804031"
"26690";"1671756890";"0.0238";"941583181"
"26690";"1671756950";"0.0088";"171313207"
"26690";"1671757010";"0.0262";"269895994"
"26690";"1671757070";"0.0138";"646653159"
"26690";"1671757130";"0.0050";"947492031"
"26690";"1671757190";"0.0025";"44599145"
"26690";"1671757250";"0.0075";"577405989"
"26690";"1671757310";"0.0188";"961987846"
"26690";"1671757370";"0.0438";"154405813"
"26690";"1671757430";"0.0300";"334316940"
"26690";"1671757490";"0.0200";"722777764"
"26690";"1671757550";"0.0075";"282248192"
"26690";"1671757610";"0.0162";"245435518"
"26690";"1671757670";"0.0100";"166336377"
"26690";"1671757730";"0.0088";"723425411"
"26690";"1671757790";"0.0038";"30435841"
"26690";"1671757850";"0.0062";"260528454"
"26690";"1671757910";"0.0088";"627097402"
"26690";"1671757970";"0.0338";"936486466"
"26690";"1671758030";"0.0225";"745467031"
"26690";"1671758090";"0.0150";"526348062"
"26690";"1671758150";"0.0050";"324295487"
"26690";"1671758210";"0.0088";"643772605"
"26690";"1671758270";"0.0075";"84452851"
"26690";"1671758330";"0.0025";"154842145"
"26690";"1671758390";"0.0088";"648696040"
"26690";"1671758450";"0.0038";"779351038"
"26690";"1671758510";"0.0562";"173726460"
"26690";"1671758570";"0.0362";"584341187"
"26690";"1671758630";"0.0175";"903726798"
"26690";"1671758690";"0.0162";"144400483"
"26690";"1671758750";"0.0062";"183339985"
"26690";"1671758810";"0.0025";"469875369"
"26690";"1671758870";"0.0213";"947336678"
"26690";"1671758930";"0.0075";"394382210"
"26690";"1671758990";"0.0150";"113609380"
"26690";"1671759050";"0.0050";"763494665"
"26690";"1671759110";"0.0125";"991217715"
"26690";"1671759170";"0.0250";"240119242"
"26690";"1671759230";"0.0138";"558135252"
"26690";"1671759290";"0.0050";"890057995"
"26690";"1671759350";"0.0012";"344889560"
"26690";"1671759410";"0.0150";"299461883"
"26690";"1671759470";"0.0150";"766273896"
"26690";"1671759530";"0.0050";"45661968"
"26690";"1671759590";"0.0138";"221208241"
"26690";"1671759655";"0.0275";"567039570"
"26690";"1671759710";"0.0238";"887572800"
"26690";"1671759770";"0.0150";"302320202"
"26690";"1671759830";"0.0050";"303138397"
"26690";"1671759890";"0.0075";"637171100"
"26690";"1671759950";"0.0025";"955133760"
"26690";"1671760010";"0.0012";"228638184"
"26690";"1671760070";"0.0150";"182884237"
"26690";"1671760130";"0.0238";"850940328"
"26690";"1671760190";"0.0162";"90354386"
"26690";"1671760250";"0.0062";"260551389"
"26690";"1671760310";"0.0025";"521147174"
"26690";"1671760370";"0.0238";"856942930"
"26690";"1671760430";"0.0088";"270262390"
"26690";"1671760490";"0.0112";"426854421"
"26690";"1671760550";"0.0038";"611427915"
"26690";"1671760610";"0.0213";"784804867"
"26690";"1671760670";"0.0162";"610866522"
"26690";"1671760730";"0.0112";"397472996"
"26690";"1671760790";"0.0150";"341178947"
"26690";"1671760850";"0.0100";"788464719"
"26690";"1671760910";"0.0038";"9742015"
"26690";"1671760970";"0.0088";"212103829"
"26690";"1671761030";"0.0075";"621039130"
"26690";"1671761090";"0.0025";"940805109"
"26690";"1671761150";"0.0188";"141099428"
"26690";"1671761210";"0.0075";"390020856"
"26690";"1671761270";"0.0025";"735793320"
"26690";"1671761330";"0.0062";"146918580"
"26690";"1671761390";"0.0062";"32319670"
"26690";"1671761450";"0.0112";"580089128"
"26690";"1671761510";"0.0162";"929981216"
"26690";"1671761570";"0.0125";"51793849"
"26690";"1671761630";"0.0175";"230716069"
"26690";"1671761690";"0.0062";"246884204"
"26690";"1671761750";"0.0200";"645727003"
"26690";"1671761810";"0.0200";"966685278"
"26690";"1671761870";"0.0075";"226123754"
"26690";"1671761930";"0.0225";"434429480"
"26690";"1671761990";"0.0150";"803963796"
"26690";"1671762050";"0.0050";"380064584"
"26690";"1671762110";"0.0200";"613999996"
"26690";"1671762170";"0.0625";"555109010"
"26690";"1671762230";"0.0325";"954716718"
"26690";"1671762290";"0.0200";"40166304"
"26690";"1671762350";"0.0075";"544928787"
"26690";"1671762410";"0.0025";"890450171"
"26690";"1671762470";"0.0100";"192726450"
"26690";"1671762530";"0.0038";"319831458"
"26690";"1671762590";"0.0100";"717862131"
"26690";"1671762650";"0.0138";"18452535"
"26690";"1671762710";"0.0050";"16218744"
"26690";"1671762770";"0.0550";"386566276"
"26690";"1671762830";"0.0200";"806051458"
"26690";"1671762890";"0.0075";"558356359"
"26690";"1671762950";"0.0125";"561091838"
"26690";"1671763010";"0.0088";"194277571"
"26690";"1671763070";"0.0025";"293253789"
"26690";"1671763130";"0.0112";"683534826"
"26690";"1671763190";"0.0125";"984576325"
"26690";"1671763250";"0.0050";"726870614"
"26690";"1671763310";"0.0062";"419323258"
"26690";"1671763370";"0.0100";"813685422"
"26690";"1671763430";"0.0038";"288255744"
"26690";"1671763490";"0.0062";"224820085"
"26690";"1671763550";"0.0025";"664404503"
"26690";"1671763611";"0.0012";"4851094"
"26690";"1671763670";"0.0125";"709731432"
"26690";"1671763730";"0.0225";"303555907"
"26690";"1671763790";"0.0225";"215273637"
"26690";"1671763850";"0.0075";"617139009"
"26690";"1671763910";"0.0025";"974914709"
"26690";"1671763970";"0.0150";"349435268"
"26690";"1671764030";"0.0050";"511394206"
"26690";"1671764090";"0.0025";"896632379"
"26690";"1671764150";"0.0138";"243482625"
"26690";"1671764210";"0.0112";"413963091"
"26690";"1671764270";"0.0200";"831654000"
"26690";"1671764330";"0.0238";"406611311"
"26690";"1671764390";"0.0312";"15395179"
"26690";"1671764450";"0.0275";"635270888"
"26690";"1671764510";"0.0100";"957480858"
"26690";"1671764570";"0.0275";"28785424"
"26690";"1671764630";"0.0100";"783741315"
"26690";"1671764690";"0.0162";"664799526"
"26690";"1671764750";"0.0162";"525090436"
"26690";"1671764810";"0.0062";"293780168"
"26690";"1671764870";"0.0188";"795770355"
"26690";"1671764930";"0.0375";"516278573"
"26690";"1671764990";"0.0275";"62830568"
"26690";"1671765050";"0.0225";"589775007"
"26690";"1671765110";"0.0312";"101357006"
"26690";"1671765170";"0.0362";"827991747"
"26690";"1671765230";"0.0138";"627648907"
"26690";"1671765290";"0.0338";"205079883"
"26690";"1671765350";"0.0125";"533315529"
"26690";"1671765410";"0.0050";"924079032"
"26690";"1671765470";"0.0162";"59982287"
"26690";"1671765530";"0.0062";"443667803"
"26690";"1671765590";"0.0062";"815980928"
"26690";"1671765650";"0.0512";"205057971"
"26690";"1671765710";"0.0188";"346809833"
"26690";"1671765770";"0.0062";"625859359"
"26690";"1671765830";"0.0125";"936346614"
"26690";"1671765890";"0.0275";"679393108"
"26690";"1671765950";"0.0162";"91083376"
"26690";"1671766010";"0.0062";"589917541"
"26690";"1671766070";"0.0025";"141210639"
"26690";"1671766130";"0.0275";"253031243"
"26690";"1671766190";"0.0275";"621918850"
"26690";"1671766250";"0.0250";"961960477"
"26690";"1671766310";"0.0100";"608183231"
"26690";"1671766370";"0.0100";"82877610"
"26690";"1671766430";"0.0312";"578504133"
"26690";"1671766490";"0.0200";"534092678"
"26690";"1671766550";"0.0075";"544731708"
"26690";"1671766610";"0.0125";"125478190"
"26690";"1671766670";"0.0150";"676472155"
"26690";"1671766730";"0.0150";"245621946"
"26690";"1671766790";"0.0100";"52794180"
"26690";"1671766850";"0.0038";"613862461"
"26690";"1671766910";"0.0075";"326720920"
"26690";"1671766970";"0.0200";"327913593"
"26690";"1671767030";"0.0075";"462352151"
"26690";"1671767090";"0.0025";"882135973"
"26690";"1671767150";"0.0150";"98823154"
"26690";"1671767210";"0.0050";"284085848"
"26690";"1671767270";"0.0062";"599565480"
"26690";"1671767330";"0.0025";"947603176"
"26690";"1671767390";"0.0100";"128600419"
"26690";"1671767450";"0.0088";"480775972"
"26690";"1671767510";"0.0112";"832705579"
"26690";"1671767570";"0.0125";"179651533"
"26690";"1671767630";"0.0100";"250358954"
"26690";"1671767690";"0.0038";"711149894"
"26690";"1671767751";"0.0075";"6232508"
"26690";"1671767810";"0.0150";"680560189"
"26690";"1671767870";"0.0050";"412826475"
"26690";"1671767930";"0.0150";"908979209"
"26690";"1671767990";"0.0125";"105478239"
"26690";"1671768050";"0.0050";"732630017"
"26690";"1671768110";"0.0350";"894350801"
"26690";"1671768170";"0.0213";"189217928"
"26690";"1671768230";"0.0150";"225529356"
"26690";"1671768290";"0.0100";"718638479"
"26690";"1671768350";"0.0038";"719775516"
"26690";"1671768410";"0.0100";"999693274"
"26690";"1671768470";"0.0038";"240495635"
"26690";"1671768530";"0.0012";"613125577"
"26690";"1671768590";"0.0162";"979339285"
"26690";"1671768650";"0.0062";"216681887"
"26690";"1671768710";"0.0125";"543903649"
"26690";"1671768770";"0.0388";"918066396"
"26690";"1671768830";"0.0150";"65373252"
"26690";"1671768890";"0.0050";"535452925"
"26690";"1671768950";"0.0062";"716627782"
"26690";"1671769010";"0.0475";"804100415"
"26690";"1671769070";"0.0262";"217812288"
"26690";"1671769130";"0.0225";"598839022"
"26690";"1671769190";"0.0312";"127174284"
"26690";"1671769250";"0.0112";"8839888"
"26690";"1671769310";"0.0112";"613944807"
"26690";"1671769370";"0.0312";"810515962"
"26690";"1671769430";"0.0162";"327304103"
"26690";"1671769490";"0.0062";"78709033"
"26690";"1671769550";"0.0025";"670004559"
"26690";"1671769610";"0.0175";"648139586"
"26690";"1671769670";"0.0062";"388496003"
"26690";"1671769730";"0.0150";"416819153"
"26690";"1671769790";"0.0262";"881440337"
"26690";"1671769850";"0.0162";"140392619"
"26690";"1671769910";"0.0125";"488609875"
"26690";"1671769970";"0.0325";"860857876"
"26690";"1671770030";"0.0112";"371366795"
"26690";"1671770090";"0.0225";"114392541"
"26690";"1671770150";"0.0075";"786704540"
"26690";"1671770210";"0.0150";"440350908"
"26690";"1671770270";"0.0112";"372309049"
"26690";"1671770330";"0.0112";"503628402"
"26690";"1671770390";"0.0038";"875709010"
"26690";"1671770450";"0.0188";"407950095"
"26690";"1671770510";"0.0125";"99828549"
"26690";"1671770570";"0.0200";"703423504"
"26690";"1671770630";"0.0213";"176903023"
"26690";"1671770690";"0.0162";"438415539"
"26690";"1671770750";"0.0150";"451126597"
"26690";"1671770810";"0.0125";"925271869"
"26690";"1671770870";"0.0100";"647983445"
"26690";"1671770930";"0.0138";"466156264"
"26690";"1671770990";"0.0050";"873325619"
"26690";"1671771055";"0.0012";"211937644"
"26690";"1671771110";"0.0088";"67704457"
"26690";"1671771170";"0.0025";"718031173"
"26690";"1671771230";"0.0162";"59636940"
"26690";"1671771290";"0.0062";"810028527"
"26690";"1671771350";"0.0025";"428857977"
"26690";"1671771410";"0.0125";"154513185"
"26690";"1671771470";"0.0162";"454532824"
"26690";"1671771530";"0.0100";"508673474"
"26690";"1671771590";"0.0088";"845108436"
"26690";"1671771650";"0.0150";"82659855"
"26690";"1671771710";"0.0325";"16950833"
"26690";"1671771770";"0.0725";"761944691"
"26690";"1671771830";"0.0425";"402806911"
"26690";"1671771890";"0.0288";"323953867"
"26690";"1671771950";"0.0175";"802558931"
"26690";"1671772010";"0.0075";"47983865"
"26690";"1671772070";"0.0100";"262289551"
"26690";"1671772130";"0.0038";"739842823"
"26690";"1671772190";"0.0100";"264735877"
"26690";"1671772250";"0.0462";"305809573"
"26690";"1671772310";"0.0488";"213509004"
"26690";"1671772370";"0.0275";"168970312"
"26690";"1671772430";"0.0188";"709752939"
"26690";"1671772490";"0.0062";"999073848"
"26690";"1671772550";"0.0125";"226850396"
"26690";"1671772610";"0.0138";"528058630"
"26690";"1671772670";"0.0250";"951502297"
"26690";"1671772730";"0.0100";"204573616"
"26690";"1671772790";"0.0075";"481151910"
"26690";"1671772850";"0.0100";"883941064"
"26690";"1671772911";"0.0075";"2569360"
"26690";"1671772970";"0.0088";"304541019"
"26690";"1671773030";"0.0112";"785080100"
"26690";"1671773090";"0.0238";"24034991"
"26690";"1671773150";"0.0088";"428379519"
"26690";"1671773210";"0.0038";"787444953"
"26690";"1671773270";"0.0138";"478250068"
"26690";"1671773330";"0.0050";"223263285"
"26690";"1671773390";"0.0075";"746588633"
"26690";"1671773450";"0.0275";"199957825"
"26690";"1671773510";"0.0100";"322469507"
"26690";"1671773570";"0.0150";"538950719"
"26690";"1671773630";"0.0138";"918032644"
"26690";"1671773690";"0.0050";"451316357"
"26690";"1671773750";"0.0238";"35865070"
"26690";"1671773810";"0.0088";"768532100"
